paciente_id,nombre,apellido_paterno,apellido_materno,fecha_nacimiento,edad,genero,curp,telefono,direccion,localidad,municipio,centro_salud_id,centro_salud_nombre,distancia_centro_km,tiene_seguro_popular,fecha_registro,activo
PAC00888,Pilar,Madrigal,Montenegro,1966-09-25,58,F,YASW370506MTLXXF06,1-688-723-1853x94739,Boulevard Laboy 592 731,San Lourdes los altos,Tzitzio,CS002,Centro de Salud Tiquicheo,7.9,True,2022-07-20,True
PAC00889,Esteban,Pichardo,Saavedra,1983-12-04,41,M,CEET270302MSRGFZ07,03710167196,Circuito Puebla 340 Interior 276,San Diego de la Montaña,Tiquicheo,CS004,Centro de Salud Susupuato,24.7,True,2021-12-22,True
PAC00890,Ernesto,Quesada,Piña,1961-12-24,63,M,ZOAT810326MGTPLG05,488.496.8268x02744,Diagonal Sur Ureña 462 760,Nueva Tonga,Tuzantla,CS002,Centro de Salud Tiquicheo,46.1,True,2020-06-29,False
PAC00891,Marcela,Aguilera,Quiñónez,2004-11-23,20,M,WIIO000219MQOCLXA3,597.860.1567x1162,"Calle Sur Villarreal 923 Edif. 112 , Depto. 334",San Anel de la Montaña,Susupuato,CS003,Centro de Salud Madero,32.6,True,2022-12-19,True
PAC00892,Wilfrido,Alvarez,Pedraza,2021-05-11,4,M,AIMG460509MSLQCW05,1-792-220-6653x980,"Circuito Sinaloa 341 Edif. 005 , Depto. 152",San Leonardo los altos,Susupuato,CS004,Centro de Salud Susupuato,22.4,True,2025-05-13,True
PAC00893,Marcos,Aguirre,Lucero,1961-07-21,63,F,KELX130926MHGTMI07,,Corredor Sierra Leona 157 Interior 202,Nueva Fiji,Susupuato,CS002,Centro de Salud Tiquicheo,43.8,True,2020-09-01,True
PAC00894,Luis Miguel,Zepeda,Bravo,1984-03-16,41,M,EAHC130618HSPDGS04,060.900.7361,Periférico Santa Lucía 152 Interior 437,San Miguel Ángel los bajos,Tzitzio,CS001,Centro de Salud Tzitzio,49.6,True,2021-08-18,False
PAC00895,Salma,Malave,Alvarez,2022-07-30,2,M,UOUK881003HCLCGG08,948.608.1064x422,"Corredor República Centroafricana 748 Edif. 017 , Depto. 386",San Dulce de la Montaña,Tzitzio,CS001,Centro de Salud Tzitzio,64.0,False,2020-12-20,True
PAC00896,Darío,Valadez,Valles,2021-09-03,3,M,WAMK070628HYNJTTA1,03599639079,Eje vial Guanajuato 894 Interior 017,San Jaime de la Montaña,Susupuato,CS001,Centro de Salud Tzitzio,26.5,True,2025-01-20,True
PAC00897,Florencia,Tamayo,Samaniego,1973-09-07,51,F,AAFG240412MDGWXG06,08857721341,Retorno Jurado 775 263,San Lucas los altos,Tzitzio,CS001,Centro de Salud Tzitzio,10.0,False,2021-03-31,True
PAC00898,Jerónimo,Aragón,Apodaca,1971-05-16,54,M,SITN071004MJCRLLA0,1-824-681-1054,"Periférico Norte Téllez 806 Edif. 781 , Depto. 910",San Marcos los altos,Tuzantla,CS002,Centro de Salud Tiquicheo,14.5,False,2020-12-14,True
PAC00899,Pablo,Zamudio,Tafoya,1985-02-01,40,M,COLX540212HTSDSA00,1-397-941-6058x6854,Circunvalación Norte de la O 676 Interior 486,San Oswaldo los bajos,Tzitzio,CS001,Centro de Salud Tzitzio,51.8,True,2024-06-09,True
PAC00900,María Eugenia,Alonzo,Pelayo,1955-05-31,70,F,KOLX120411MSPTMY08,(996)419-6623,Cerrada Menchaca 939 435,San Espartaco los bajos,Tuzantla,CS004,Centro de Salud Susupuato,4.6,True,2023-12-17,True
PAC00901,Flavio,Pizarro,Brito,1992-10-18,32,F,OIZM150612MVZSGE08,215.635.7103x1476,Corredor Liberia 530 Interior 654,Nueva Tailandia,Susupuato,CS002,Centro de Salud Tiquicheo,19.0,True,2025-06-03,False
PAC00902,Liliana,Medrano,Verduzco,2017-01-19,8,F,UEML181121HTSHGS01,991.146.5304x091,"Calle Bonilla 824 Edif. 993 , Depto. 331",San Alejandro los bajos,Tiquicheo,CS005,Hospital Rural Tuzantla,7.6,False,2024-08-02,True
PAC00903,Pedro,Aranda,Reynoso,2017-03-16,8,M,MEJR650211MMCJTT05,(880)009-5253x127,"Periférico Galván 645 Edif. 084 , Depto. 671",Vieja Angola,Susupuato,CS001,Centro de Salud Tzitzio,12.6,True,2024-03-17,True
PAC00904,Lourdes,Ceballos,Osorio,1992-08-23,32,F,CIWP970702MDGKVP09,284.556.3994x59953,"Calle Guinea Ecuatorial 002 Edif. 516 , Depto. 169",Nueva Eslovaquia,Susupuato,CS005,Hospital Rural Tuzantla,56.5,True,2025-01-18,True
PAC00905,Sandra,Aguilera,Arriaga,1984-05-19,41,F,NUDT781225HNLNPZ00,161-255-9785,Calzada Norte Hernádez 798 184,Vieja Qatar,Tiquicheo,CS004,Centro de Salud Susupuato,15.3,True,2024-02-29,True
PAC00906,Emiliano,Roybal,Granado,2022-02-25,3,F,GIWH950529MYNLWK00,(836)451-1175,"Circunvalación Uzbekistán 929 Edif. 134 , Depto. 082",San Salma los altos,Madero,CS002,Centro de Salud Tiquicheo,12.9,True,2023-04-03,True
PAC00907,Pascual,Jaimes,Sotelo,1945-01-21,80,M,HOSP160516HPLVFM04,802.356.7365x9079,Calzada Distrito Federal 124 Interior 095,Vieja Irán,Tuzantla,CS005,Hospital Rural Tuzantla,2.4,True,2021-09-22,True
PAC00908,Miguel,Zaragoza,Pulido,1985-12-20,39,M,YEZY800806MDGPCP08,,"Viaducto Baja California Sur 718 Edif. 855 , Depto. 372",Nueva Indonesia,Tzitzio,CS002,Centro de Salud Tiquicheo,29.8,True,2020-10-11,True
PAC00909,Esteban,Alemán,de León,1989-07-19,35,F,PITR690311HHGYYD08,,Corredor República Árabe Siria 744 161,San Micaela los altos,Tzitzio,CS005,Hospital Rural Tuzantla,26.4,True,2020-09-30,True
PAC00910,Alvaro,Reynoso,Murillo,1969-12-14,55,M,NAJI671208HDGMBA04,1-411-768-6633,"Calzada Tamaulipas 203 Edif. 110 , Depto. 217",San Irene los altos,Susupuato,CS004,Centro de Salud Susupuato,150.0,False,2021-07-14,True
PAC00911,Gabriel,Mayorga,Cortés,1950-05-12,75,F,RETO150831MDFLSI05,,Diagonal Armendáriz 886 Interior 152,Nueva Palau,Tuzantla,CS004,Centro de Salud Susupuato,8.4,True,2025-03-25,True
PAC00912,Juan Carlos,Riojas,Ozuna,2019-02-23,6,M,KUPL370324HPLQWA09,(440)823-2241x76208,Calzada Martínez 496 515,San Enrique los altos,Madero,CS001,Centro de Salud Tzitzio,15.8,True,2022-01-22,True
PAC00913,Alma,Negrete,Villa,1973-12-05,51,F,YUBQ920719HCMTDC02,,Peatonal Gil 381 378,Vieja San Marino,Tzitzio,CS002,Centro de Salud Tiquicheo,16.4,True,2025-05-26,True
PAC00914,Yeni,Vázquez,Quiñones,2009-10-24,15,F,NIYC430722MSRWCQ09,1-839-310-8297,Cerrada de León 159 054,San Violeta los bajos,Susupuato,CS002,Centro de Salud Tiquicheo,80.9,True,2022-08-03,True
PAC00915,Liliana,Covarrubias,Delgadillo,2024-02-07,1,F,YIHH201109HBCCZWA7,,"Viaducto República de Corea 671 Edif. 967 , Depto. 257",Nueva Camerún,Tzitzio,CS001,Centro de Salud Tzitzio,10.9,False,2022-05-12,True
PAC00916,Amalia,Barajas,Nava,1951-06-03,74,F,YOAQ270905MZSBRR04,,Boulevard Zacatecas 996 Interior 567,San Cornelio los bajos,Tiquicheo,CS002,Centro de Salud Tiquicheo,17.0,True,2020-07-21,True
PAC00917,Victoria,Godoy,Guardado,1993-10-06,31,F,SIQF330830MJCGWA03,1-034-311-8071,Andador Cintrón 345 786,San Javier los bajos,Tuzantla,CS004,Centro de Salud Susupuato,25.3,True,2021-02-13,True
PAC00918,Gregorio,Quesada,Soria,1988-08-31,36,M,IIGK730310MSRFZJ01,1-203-558-3380,"Avenida Tamayo 842 Edif. 557 , Depto. 301",San Roberto los altos,Susupuato,CS004,Centro de Salud Susupuato,15.2,True,2022-08-29,True
PAC00919,Yeni,Pedroza,Benavides,1981-09-13,43,M,BOZD800117HHGXMW02,+60(0)3514738723,Avenida Luevano 744 Interior 072,San Minerva los altos,Tuzantla,CS001,Centro de Salud Tzitzio,7.1,True,2022-02-18,True
PAC00920,Magdalena,Pérez,Barrientos,2020-06-06,5,M,IEQA350903MASJHK00,,Viaducto Sonora 355 393,Nueva Nauru,Susupuato,CS003,Centro de Salud Madero,15.4,True,2020-07-01,True
PAC00921,José Eduardo,Orta,Borrego,1994-08-01,30,M,PUTJ120812HCSYFAA5,1-903-064-5544x7841,Calle Georgia 450 Interior 172,Vieja Bahrein,Tuzantla,CS005,Hospital Rural Tuzantla,44.2,False,2022-02-10,False
PAC00922,Teresa,Soria,Tórrez,2012-02-17,13,F,XUFD820403HSPJZG05,1-035-544-9839x94695,"Corredor Querétaro 937 Edif. 604 , Depto. 302",Vieja Bhután,Madero,CS002,Centro de Salud Tiquicheo,3.6,False,2022-04-26,True
PAC00923,María del Carmen,Nájera,Ortiz,2025-05-18,0,M,IOZG930131HBCTHA07,,Continuación Quintana Roo 667 605,San Tomás los altos,Tiquicheo,CS002,Centro de Salud Tiquicheo,14.3,True,2025-02-08,True
PAC00924,Marco Antonio,Sierra,Prado,1986-05-29,39,F,SOCX940621HJCDQV08,05630234331,Cerrada Nauru 554 Interior 807,San Carla de la Montaña,Tzitzio,CS001,Centro de Salud Tzitzio,5.3,True,2021-07-27,True
PAC00925,Mateo,Matos,Arredondo,2006-12-08,18,M,YIWJ310816MHGLBV08,,Pasaje Nayarit 600 Interior 450,San Dalia los bajos,Tiquicheo,CS003,Centro de Salud Madero,51.1,False,2024-04-29,True
PAC00926,Catalina,Rocha,Sierra,2019-12-29,5,M,NUWP240905HCCMPC05,385.171.3437x330,"Viaducto Aranda 018 Edif. 360 , Depto. 728",Nueva Lituania,Susupuato,CS004,Centro de Salud Susupuato,2.0,True,2022-02-21,True
PAC00927,Darío,Bahena,Mondragón,2002-02-04,23,M,UINF201017MSPSPYA1,,"Privada Papua Nueva Guinea 688 Edif. 691 , Depto. 714",Vieja Burkina Faso,Susupuato,CS002,Centro de Salud Tiquicheo,6.2,True,2023-02-19,True
PAC00928,Susana,Zaragoza,Madrid,1954-02-25,71,F,KIUO431226MGTCNQ09,(354)393-2182x92335,Calle Argelia 620 173,San Zeferino los altos,Tiquicheo,CS005,Hospital Rural Tuzantla,19.2,True,2021-11-11,True
PAC00929,Yuridia,Carreón,Guzmán,1971-07-19,53,M,ZEWM680411HTCFVR00,,Ampliación Almaraz 588 Interior 660,San Emilia los altos,Tzitzio,CS005,Hospital Rural Tuzantla,79.7,True,2021-04-20,True
PAC00930,Linda,Collado,Trujillo,1989-01-17,36,M,ZIPD220814MSPWQQ08,(104)545-3138x032,"Calzada Sur Bernal 698 Edif. 858 , Depto. 867",San Yuridia los altos,Susupuato,CS004,Centro de Salud Susupuato,11.3,False,2021-07-24,True
PAC00931,Noelia,Montoya,Acevedo,1994-12-05,30,M,UOEW220318HASVFP01,,"Cerrada Malasia 066 Edif. 672 , Depto. 992",San Alfredo los bajos,Tzitzio,CS001,Centro de Salud Tzitzio,6.3,True,2023-04-02,True
PAC00932,Tania,Holguín,Muro,1969-10-26,55,M,DEAA291111HNLFJF02,261-120-8710,"Pasaje Mali 759 Edif. 107 , Depto. 773",San Patricia los bajos,Tzitzio,CS003,Centro de Salud Madero,116.4,False,2023-06-19,True
PAC00933,Wendolin,Reyes,Prado,2022-08-25,2,F,TIKM741226MJCMRT03,1-440-050-6232x24198,Privada Tailandia 083 Interior 933,San Dulce María los bajos,Susupuato,CS001,Centro de Salud Tzitzio,2.1,True,2025-01-17,True
PAC00934,Patricio,de la O,Delgadillo,1993-03-04,32,F,AIWP390815MDFRXT01,541-923-1984,"Viaducto Tlaxcala 215 Edif. 795 , Depto. 288",Nueva Benin,Susupuato,CS002,Centro de Salud Tiquicheo,0.9,True,2024-11-17,True
PAC00935,Clara,Colón,Alonzo,1953-12-11,71,F,CAHX760616HVZQNH02,1-451-497-4071x646,Privada Norte Calvillo 138 894,Nueva Uganda,Susupuato,CS002,Centro de Salud Tiquicheo,20.7,False,2025-03-20,True
PAC00936,Bruno,Ceja,Chapa,1961-06-02,64,F,NAAV520715HBCVSC01,476-351-2444x904,"Eje vial Distrito Federal 251 Edif. 470 , Depto. 735",Vieja Egipto,Susupuato,CS001,Centro de Salud Tzitzio,6.7,True,2020-11-15,True
PAC00937,Carla,Murillo,Sosa,1965-07-02,59,M,DUPF361030MNLHCJ03,1-871-225-5041x040,Avenida Sur Santacruz 497 Interior 115,Vieja Timor-Leste,Susupuato,CS002,Centro de Salud Tiquicheo,3.6,False,2021-01-20,True
PAC00938,Concepción,Serna,Arias,1970-10-18,54,F,AOYX150422HSLCMF06,,"Callejón Norte Yáñez 509 Edif. 705 , Depto. 953",San Silvano de la Montaña,Tuzantla,CS002,Centro de Salud Tiquicheo,28.5,True,2021-11-07,True
PAC00939,Paola,Reséndez,Palomo,1996-03-25,29,M,EEXT590511HTLTPZ01,235-501-9112x54527,Boulevard Togo 629 314,Vieja Samoa,Tzitzio,CS001,Centro de Salud Tzitzio,16.3,True,2024-04-21,True
PAC00940,Helena,Tovar,Manzanares,1999-02-23,26,M,BINR100809MCSDDIA0,263-415-1028,Calle Puebla 050 Interior 830,Vieja Georgia,Madero,CS002,Centro de Salud Tiquicheo,6.2,True,2021-08-13,True
PAC00941,Abril,Contreras,Hernández,2011-05-01,14,M,CUFV720117HTLWPR04,,Circunvalación Santa Lucía 965 415,San Vicente los altos,Tzitzio,CS001,Centro de Salud Tzitzio,2.6,True,2023-03-27,True
PAC00942,Cynthia,Arriaga,Raya,1990-12-28,34,M,EIEX370720MASPCQ09,1-544-331-3953x2159,"Eje vial Veracruz de Ignacio de la Llave 922 Edif. 117 , Depto. 842",San Ramón los altos,Tzitzio,CS001,Centro de Salud Tzitzio,34.7,True,2022-03-10,True
PAC00943,José María,Barela,Madrigal,1985-03-18,40,M,HOZG710912HYNTTG08,,Callejón Canales 105 617,Nueva Israel,Susupuato,CS002,Centro de Salud Tiquicheo,26.6,True,2025-01-18,True
PAC00944,Marcela,Villegas,Medrano,1972-12-30,52,M,QEYC141017MNEDXFA8,,Continuación Norte Sáenz 720 Interior 328,San María Eugenia los altos,Susupuato,CS004,Centro de Salud Susupuato,10.8,True,2021-01-18,True
PAC00945,Raquel,Raya,Madrigal,2010-02-06,15,F,NAKY960223MBCJPM08,(825)784-7745x724,"Ampliación Estonia 603 Edif. 573 , Depto. 683",Nueva Islas Marshall,Tiquicheo,CS001,Centro de Salud Tzitzio,111.7,True,2021-11-04,True
PAC00946,María Teresa,Jimínez,Hidalgo,1978-01-06,47,F,YEHT110409MZSDRT09,,Calzada Norte Durán 875 128,San Daniela de la Montaña,Tzitzio,CS003,Centro de Salud Madero,3.4,True,2022-05-30,True
PAC00947,Zeferino,Tejada,Ávila,1961-11-11,63,M,MIOU130615MOCWYKA1,06529707727,Eje vial Michoacán de Ocampo 634 959,San Perla de la Montaña,Susupuato,CS002,Centro de Salud Tiquicheo,2.0,True,2020-10-28,True
PAC00948,Hilda,Abrego,Ayala,1963-01-10,62,M,COKR200916HMSZLIA6,07032789361,Boulevard Querétaro 123 907,San Wendolin de la Montaña,Tuzantla,CS002,Centro de Salud Tiquicheo,5.3,True,2021-11-01,True
PAC00949,Emiliano,Valles,Sanches,1943-07-06,81,M,JEKQ871028MNTLYN07,925.173.2605x75165,Periférico Sur Barragán 789 551,Vieja Georgia,Tiquicheo,CS002,Centro de Salud Tiquicheo,11.5,True,2021-07-03,True
PAC00950,Jorge Luis,Esparza,Crespo,2013-04-27,12,F,VIWR370129MJCSXQ02,,"Cerrada Malta 246 Edif. 404 , Depto. 125",San Lorena de la Montaña,Madero,CS001,Centro de Salud Tzitzio,16.3,True,2024-04-12,True
PAC00951,María José,León,Gil,1961-05-16,64,F,UOLH131027MYNLXOA3,397-340-7062x53235,"Retorno Montenegro 282 Edif. 872 , Depto. 249",Nueva República Democrática Popular Lao,Tiquicheo,CS001,Centro de Salud Tzitzio,9.1,True,2025-05-28,True
PAC00952,Nelly,Miramontes,Verduzco,2015-11-13,9,F,GIPO131105MNEXRG03,,Boulevard Angola 929 Interior 941,Nueva Camerún,Susupuato,CS001,Centro de Salud Tzitzio,18.6,True,2021-12-07,True
PAC00953,María Teresa,Barreto,Urbina,2022-05-12,3,F,EEDL160806HBSDLDA8,022.487.2409,"Pasaje Belarús 129 Edif. 693 , Depto. 359",Vieja Ucrania,Madero,CS002,Centro de Salud Tiquicheo,2.7,False,2023-03-12,True
PAC00954,Jorge Luis,Romo,Ybarra,1967-08-31,57,M,VUBA000517HQOYLJA2,1-130-775-3167x5667,Circunvalación Tabasco 773 317,San Felix de la Montaña,Tiquicheo,CS001,Centro de Salud Tzitzio,68.9,False,2023-09-12,True
PAC00955,Virginia,Salcido,Tijerina,1960-01-08,65,F,EARS360707MMCHQG02,07498106682,Diagonal Bhután 873 Interior 219,San Felipe los altos,Tzitzio,CS005,Hospital Rural Tuzantla,11.0,True,2023-05-30,True
PAC00956,Nancy,Palacios,Salcido,1969-07-26,55,F,HOHH870627MGTHKI03,,Diagonal Quintana Roo 695 346,San Victoria de la Montaña,Tiquicheo,CS001,Centro de Salud Tzitzio,46.6,True,2021-09-12,True
PAC00957,Benjamín,Puente,Contreras,1961-03-06,64,F,HACN761219MTLGQT06,453-080-2711x13507,"Eje vial Sonora 666 Edif. 774 , Depto. 460",San Judith los bajos,Tzitzio,CS002,Centro de Salud Tiquicheo,18.4,True,2020-08-24,True
PAC00958,Francisco Javier,Laureano,Espino,1966-08-18,58,F,QIKA010729MNEYQOA8,09540855153,"Corredor Nuevo León 992 Edif. 086 , Depto. 025",Vieja Grecia,Madero,CS004,Centro de Salud Susupuato,21.1,False,2023-10-24,True
PAC00959,Beatriz,Segura,Carrero,1964-02-14,61,F,MEGK820901MSRLKW03,,Boulevard Valladares 190 139,San Nadia de la Montaña,Tiquicheo,CS001,Centro de Salud Tzitzio,24.1,True,2021-06-26,True
PAC00960,Elvia,López,Batista,1943-11-05,81,M,ZAMS931111MSPQBP06,1-432-506-4910,"Circuito Michoacán de Ocampo 696 Edif. 530 , Depto. 513",Nueva Sudáfrica,Susupuato,CS003,Centro de Salud Madero,20.8,True,2023-11-12,True
PAC00961,Samuel,Calvillo,Rincón,2011-03-30,14,F,IOFF410801HHGCQL08,,"Retorno Côte d'Ivoire 417 Edif. 716 , Depto. 516",San Andrés los bajos,Tiquicheo,CS002,Centro de Salud Tiquicheo,26.3,False,2020-09-16,True
PAC00962,Gerardo,Valverde,Chapa,2020-05-08,5,M,QIOE210909MDGRLF05,,Retorno Montaño 242 Interior 429,San Ilse los bajos,Madero,CS002,Centro de Salud Tiquicheo,60.0,False,2024-08-03,True
PAC00963,José,Estrada,Bernal,1964-07-23,60,M,ZEJR770523MTSHKA04,186.828.7277x2166,"Periférico Querétaro 080 Edif. 858 , Depto. 430",Vieja Sierra Leona,Tiquicheo,CS003,Centro de Salud Madero,15.4,True,2024-07-03,True
PAC00964,Lucas,Hernandes,Godínez,1970-04-11,55,M,YORY220531MGRGWFA1,,"Andador Islandia 898 Edif. 852 , Depto. 641",Nueva Suriname,Tzitzio,CS003,Centro de Salud Madero,28.5,True,2021-09-15,True
PAC00965,Carmen,Zaragoza,Colunga,2011-09-08,13,M,FAPE930520HMNYPS00,1-797-651-7640x02881,"Circunvalación República de Corea 103 Edif. 995 , Depto. 020",Nueva Uruguay,Susupuato,CS002,Centro de Salud Tiquicheo,10.9,False,2023-02-10,True
PAC00966,Arturo,Portillo,Arguello,2024-01-13,1,M,YACM011029HASMSQA5,674-050-1817x27622,"Boulevard Corrales 542 Edif. 350 , Depto. 889",San Javier los altos,Susupuato,CS003,Centro de Salud Madero,68.6,True,2021-06-03,True
PAC00967,Fabiola,Galarza,Lomeli,1966-12-01,58,F,SOYI501126MGTVTE06,173.453.9798x24273,"Pasaje Ecuador 701 Edif. 646 , Depto. 587",Nueva Guinea Bissau,Tiquicheo,CS004,Centro de Salud Susupuato,5.4,False,2020-11-03,True
PAC00968,Sara,Lucio,Rendón,1972-07-01,52,F,JIAK070201MHGBJNA9,569.287.1753x94235,Circunvalación Luxemburgo 884 266,San Mauricio de la Montaña,Tiquicheo,CS002,Centro de Salud Tiquicheo,105.8,True,2025-05-23,True
PAC00969,Violeta,Solís,Gamez,1972-01-13,53,F,EAHO270818MZSQSW00,1-915-855-2861,Diagonal Norte Prieto 058 Interior 605,Vieja República Dominicana,Tiquicheo,CS002,Centro de Salud Tiquicheo,11.6,True,2022-06-05,True
PAC00970,José Eduardo,Valadez,Echeverría,2024-05-31,1,M,BIOM640106MCSYML05,07034153590,"Calle Sinaloa 103 Edif. 746 , Depto. 591",San Anabel los altos,Tuzantla,CS002,Centro de Salud Tiquicheo,2.2,True,2023-12-05,True
PAC00971,Hugo,Ocampo,Otero,1966-12-28,58,M,GIQF831005HDFGWI08,,Circunvalación Espinal 666 Interior 452,San Manuel los bajos,Tuzantla,CS002,Centro de Salud Tiquicheo,14.2,False,2022-07-22,True
PAC00972,Eric,Acosta,Galarza,2021-06-14,3,F,OITK120930MSPCVS05,,Avenida Nuevo León 976 341,Nueva Marruecos,Susupuato,CS004,Centro de Salud Susupuato,5.4,True,2022-10-22,True
PAC00973,Raúl,Vigil,Robles,1976-07-06,48,M,EOKV930425MNTGGY03,(195)415-5636x71289,Andador Benin 045 Interior 654,Nueva República Federal Democrática de Nepal,Tzitzio,CS005,Hospital Rural Tuzantla,33.4,True,2024-11-20,True
PAC00974,Linda,Mercado,Oquendo,2011-11-06,13,F,EENS730417HTCGRR09,668.787.7635,"Privada del Valle 585 Edif. 328 , Depto. 440",San Abraham de la Montaña,Tiquicheo,CS001,Centro de Salud Tzitzio,5.6,False,2022-07-05,True
PAC00975,Federico,Sánchez,Olmos,1969-08-21,55,F,HOFV160427MCLDSZ05,654-512-1612x93831,Privada Nayarit 289 143,Nueva Palau,Tuzantla,CS004,Centro de Salud Susupuato,7.1,True,2024-06-16,True
PAC00976,Mauro,Maya,Soliz,1985-11-08,39,F,KUEV600205MMNKBN07,1-418-337-0050x9983,Circunvalación Norte Cepeda 115 Interior 545,Vieja Afganistán,Madero,CS003,Centro de Salud Madero,1.3,True,2021-11-10,True
PAC00977,José María,Borrego,Quesada,1934-04-30,91,M,JIDE160509HMCKSEA6,+05(8)3233799805,"Viaducto Sur Segura 681 Edif. 266 , Depto. 734",San Estela los altos,Tuzantla,CS005,Hospital Rural Tuzantla,7.1,True,2024-01-22,True
PAC00978,Armando,Suárez,Roque,1998-02-03,27,F,HETP380415HPLCRM09,223.293.6648,"Corredor Seychelles 182 Edif. 306 , Depto. 347",San Virginia de la Montaña,Tiquicheo,CS002,Centro de Salud Tiquicheo,0.7,True,2022-08-13,True
PAC00979,Raquel,Mojica,Sepúlveda,2002-03-10,23,M,POMS250713HSRRKJ09,,Boulevard Oaxaca 354 491,Nueva Madagascar,Tiquicheo,CS002,Centro de Salud Tiquicheo,1.8,True,2020-08-11,True
PAC00980,Natividad,Viera,Zaragoza,1992-05-14,33,M,ZAER480919MZSDZE05,1-907-015-5442,Periférico Norte Alvarado 088 047,San Elena los bajos,Tzitzio,CS001,Centro de Salud Tzitzio,30.3,True,2025-04-26,False
PAC00981,Jerónimo,Estrada,Olivo,2009-09-18,15,F,CAFJ100411MDFCXC03,(514)136-8334x44386,"Viaducto Turquía 210 Edif. 878 , Depto. 259",San Dolores los altos,Tuzantla,CS003,Centro de Salud Madero,31.3,False,2024-07-20,True
PAC00982,Eloy,Armas,Herrera,1960-02-05,65,F,PAIS200620MCSYME06,,Andador Cortés 970 Interior 478,Nueva Kirguistán,Tuzantla,CS005,Hospital Rural Tuzantla,20.3,True,2025-01-04,True
PAC00983,Felix,Gaytán,Cabán,1966-02-02,59,M,HIBM310629MGTTSL03,05393562466,"Boulevard San Luis Potosí 512 Edif. 035 , Depto. 813",Vieja Liberia,Madero,CS002,Centro de Salud Tiquicheo,3.8,True,2020-06-27,True
PAC00984,Omar,Mercado,Riojas,1994-12-29,30,M,JIGH470810MDGGCC09,,"Ampliación Querétaro 883 Edif. 102 , Depto. 416",Vieja Swazilandia,Tzitzio,CS004,Centro de Salud Susupuato,11.5,False,2024-12-17,True
PAC00985,María Teresa,Menéndez,Urbina,2013-12-05,11,M,KISH631118MTSRFU04,(364)450-6679x8115,Periférico Veracruz de Ignacio de la Llave 155 364,San Guillermo de la Montaña,Tuzantla,CS002,Centro de Salud Tiquicheo,12.1,True,2021-11-23,True
PAC00986,Leonardo,Anguiano,Montero,1960-04-22,65,F,LEMG691110MCSCCZ08,,"Circunvalación Sur Abrego 357 Edif. 208 , Depto. 434",San Horacio los altos,Tiquicheo,CS004,Centro de Salud Susupuato,3.0,True,2024-06-18,True
PAC00987,Adriana,Escobedo,Badillo,1939-05-12,86,F,KOVK730610HASHLN02,,"Ampliación Países Bajos 092 Edif. 620 , Depto. 749",Vieja India,Madero,CS001,Centro de Salud Tzitzio,74.0,False,2023-03-29,True
PAC00988,Amanda,Zayas,Sanabria,2008-01-05,17,F,GENB130801HSPNYL08,07983052978,"Diagonal Sauceda 679 Edif. 416 , Depto. 686",Nueva Jordania,Tzitzio,CS005,Hospital Rural Tuzantla,34.9,True,2023-06-10,True
PAC00989,Cristian,Lucero,Toledo,1987-07-14,37,M,VUIQ110226MHGRCO07,(214)251-1370x45810,Periférico Yucatán 300 Interior 022,Vieja Cuba,Tuzantla,CS002,Centro de Salud Tiquicheo,9.3,True,2023-11-25,True
PAC00990,Raquel,Alva,Varela,1973-07-01,51,F,NUUZ291102HYNRST02,1-121-076-7452x293,"Eje vial Durango 603 Edif. 047 , Depto. 716",San María José los bajos,Madero,CS002,Centro de Salud Tiquicheo,12.6,True,2025-04-22,True
PAC00991,Hermelinda,Zavala,Guzmán,2011-06-08,13,M,SIMI210801HMCCKO05,,Diagonal San Vicente y las Granadinas 784 Interior 705,Nueva República Centroafricana,Tzitzio,CS004,Centro de Salud Susupuato,15.6,True,2021-09-19,True
PAC00992,Bernardo,Curiel,Soto,1969-12-20,55,F,XIYT490309HZSXJR03,+76(0)3260029350,"Privada Velasco 218 Edif. 015 , Depto. 924",San Ilse los bajos,Madero,CS001,Centro de Salud Tzitzio,1.1,True,2024-06-16,True
PAC00993,Linda,Anguiano,Tijerina,1935-01-02,90,F,UEAV461008MCHNZH04,(931)813-3452,Corredor Vásquez 033 Interior 312,San Natalia los altos,Tzitzio,CS001,Centro de Salud Tzitzio,9.1,False,2022-06-18,True
PAC00994,Ana María,del Río,Zepeda,1971-08-04,53,F,NENG540921HSPFMJ05,205-088-0866,"Andador Baja California Sur 649 Edif. 603 , Depto. 370",San Gregorio los bajos,Tuzantla,CS004,Centro de Salud Susupuato,5.4,True,2021-10-15,True
PAC00995,Marcos,Saiz,Gallegos,2018-10-13,6,M,CIFD150622MQOFVY07,(387)118-7906,Ampliación Santo Tomé y Príncipe 127 227,San Luis los altos,Tuzantla,CS005,Hospital Rural Tuzantla,3.7,True,2022-04-18,True
